target_id	length	eff_length	est_counts	tpm
ENST00000229708	3140	2954.25	12	2.58114
ENST00000519106	2169	1983.25	6.68888	2.14315
ENST00000407505	1408	1222.25	0	0
ENST00000467207	667	481.324	0	0
ENST00000463107	3012	2826.25	0	0
ENST00000518085	3838	3652.25	0	0
ENST00000519746	2755	2569.25	0	0
ENST00000355235	5119	4933.25	346.097	44.5802
ENST00000356834	5173	4987.25	0	0
ENST00000522472	668	482.324	0	0
ENST00000521469	2741	2555.25	14.9192	3.71012
ENST00000520794	2958	2772.25	1.86568e-07	4.27645e-08
ENST00000524222	925	739.253	0	0
ENST00000522180	562	376.573	0	0
ENST00000519757	1208	1022.25	1.87371	1.16472
ENST00000522921	557	371.573	0	0
ENST00000520912	1931	1745.25	1.0574	0.384999
ENST00000521669	592	406.495	4	6.25291
ENST00000518459	954	768.253	0	0
ENST00000518115	548	362.609	1.50165	2.63152
ENST00000522029	616	430.413	0	0
ENST00000518120	446	261.753	2.4751	6.00868
ENST00000517782	283	111.825	0	0
ENST00000522224	532	346.644	0	0
ENST00000444477	2748	2562.25	0	0
ENST00000544438	2912	2726.25	2.08709	0.486467
ENST00000295899	990	804.253	80	63.2084
ENST00000469584	836	650.324	0	0
ENST00000473141	663	477.324	0	0
ENST00000469153	490	305.071	0	0
ENST00000498422	738	552.324	0	0
ENST00000464327	459	274.564	0	0
ENST00000487570	523	337.747	0	0
ENST00000301764	4506	4320.25	607.798	89.398
ENST00000451943	1224	1038.25	0	0
ENST00000545894	2282	2096.25	0	0
ENST00000540166	3906	3720.25	0	0
ENST00000538470	858	672.324	0	0
ENST00000539332	1767	1581.25	0	0
ENST00000543658	571	385.535	0	0
ENST00000535147	2789	2603.25	0	0
ENST00000537877	1375	1189.25	0	0
ENST00000414411	1904	1718.25	0	0
ENST00000535967	1404	1218.25	0	0
ENST00000539739	1624	1438.25	5.17767	2.28758
ENST00000540784	1119	933.253	0	0
ENST00000538280	227	70.1054	0	0
ENST00000545930	1278	1092.25	0	0
ENST00000535174	896	710.253	0	0
ENST00000539712	1020	834.253	0	0
ENST00000541513	958	772.253	0	0
ENST00000537120	1215	1029.25	0	0
ENST00000543162	575	389.535	0	0
ENST00000539426	805	619.324	0	0
ENST00000535283	1220	1034.25	0	0
ENST00000538129	475	290.279	0	0
ENST00000542337	558	372.573	0	0
ENST00000543627	540	354.609	0	0
ENST00000450997	1801	1615.25	25.7569	10.1328
ENST00000356708	1163	977.253	264.729	172.136
ENST00000493053	1096	910.253	0	0
ENST00000462760	573	387.535	0	0
ENST00000460362	414	230.466	1.29616	3.57381
ENST00000335698	1078	892.253	0	0
ENST00000465936	292	119.224	0	0
ENST00000460820	748	562.324	18.7096	21.1425
ENST00000472202	782	596.324	0	0
ENST00000473809	530	344.644	0	0
ENST00000480528	460	275.536	0	0
ENST00000541227	907	721.253	6.56168	5.78103
ENST00000276282	6414	6228.25	67.8294	6.92038
ENST00000521881	577	391.535	0	0
ENST00000520715	444	259.805	4.17056	10.2006
ENST00000520091	585	399.495	0	0
ENST00000414287	2194	2008.25	3	0.94925
ENST00000498829	741	555.324	0	0
ENST00000416411	542	356.609	0	0
ENST00000343999	2816	2630.25	0	0
ENST00000400023	1469	1283.25	0	0
ENST00000405854	1593	1407.25	0	0
ENST00000444628	2161	1975.25	0	0
ENST00000428202	2229	2043.25	25.523	7.93758
ENST00000514838	1996	1810.25	7.49063	2.6294
ENST00000510798	1524	1338.25	0	0
ENST00000446329	1728	1542.25	10.9863	4.52663
ENST00000503521	592	406.495	0	0
ENST00000503835	896	710.253	0	0
ENST00000357564	351	171.164	0	0
ENST00000504862	692	506.324	0	0
ENST00000515285	785	599.324	0	0
ENST00000502826	401	217.942	0	0
ENST00000506164	443	258.857	0	0
ENST00000512125	975	789.253	0	0
ENST00000508467	577	391.535	0	0
ENST00000507421	588	402.495	0	0
ENST00000380475	1975	1789.25	0	0
ENST00000400911	1068	882.253	2.62946	1.89387
ENST00000361716	3449	3263.25	1.37054	0.266882
ENST00000544432	759	573.324	0	0
ENST00000535180	747	561.324	0	0
ENST00000396308	1113	927.253	0	0
ENST00000538970	567	381.573	0	0
ENST00000535927	578	392.535	0	0
ENST00000539047	565	379.573	0	0
ENST00000355479	970	784.253	0	0
ENST00000396943	1111	925.253	0	0
ENST00000399363	789	603.324	0	0
ENST00000377412	1969	1783.25	69.2223	24.6667
ENST00000567035	573	387.535	0	0
ENST00000314994	2737	2551.25	84.0889	20.9442
ENST00000554597	533	347.644	0	0
ENST00000556696	570	384.535	1.00349	1.65827
ENST00000367341	1285	1099.25	1.05657	0.61077
ENST00000286380	802	616.324	0	0
ENST00000574745	1882	1696.25	0	0
ENST00000262441	4572	4386.25	0	0
ENST00000574361	905	719.253	0	0
ENST00000458005	1758	1572.25	0	0
ENST00000396206	2175	1989.25	0	0
ENST00000304773	1641	1455.25	0	0
ENST00000339475	2198	2012.25	0	0
ENST00000408990	1082	896.253	0	0
ENST00000555006	1279	1093.25	0	0
ENST00000554788	835	649.324	0	0
ENST00000554845	908	722.253	0	0
ENST00000554559	715	529.324	0	0
ENST00000555804	797	611.324	0	0
ENST00000560741	800	614.324	25.399	26.2722
ENST00000558992	190	46.7667	0	0
ENST00000306072	1856	1670.25	2.73288	1.03972
ENST00000379224	540	354.609	0	0
ENST00000559876	614	428.413	10.0822	14.9545
ENST00000558942	2644	2458.25	1.03902	0.26858
ENST00000560573	2698	2512.25	3.58076	0.90571
ENST00000557824	5634	5448.25	5.16614	0.602542
ENST00000558236	260	93.7775	0	0
ENST00000560746	730	544.324	0	0
ENST00000546338	481	296.192	0	0
ENST00000523898	5033	4847.25	0	0
ENST00000519292	2107	1921.25	12.325	4.07642
ENST00000521844	557	371.573	0	0
ENST00000520684	828	642.324	8.12008	8.03312
ENST00000520332	750	564.324	0	0
ENST00000518663	698	512.324	0	0
ENST00000522612	521	335.747	0	0
ENST00000522258	392	209.59	0	0
ENST00000250263	4615	4429.25	33.5549	4.81398
ENST00000304733	2081	1895.25	0	0
ENST00000002501	2079	1893.25	53.4805	17.95
ENST00000566725	2889	2703.25	2.06636	0.485732
ENST00000392973	2689	2503.25	3.2041	0.813353
ENST00000568838	993	807.253	4.25638	3.35049
ENST00000568662	563	377.573	0	0
ENST00000568330	556	370.573	0	0
ENST00000519948	3673	3487.25	177.866	32.4107
ENST00000360127	1839	1653.25	0	0
ENST00000571106	736	550.324	0	0
ENST00000491373	878	692.324	0.0539287	0.0494981
ENST00000575151	499	314.01	1.0938	2.21346
ENST00000398814	2787	2601.25	0	0
ENST00000558659	2119	1933.25	0	0
ENST00000563951	308	133.007	0	0
ENST00000560565	1275	1089.25	0	0
ENST00000321374	1450	1264.25	0	0
ENST00000558821	1993	1807.25	0	0
ENST00000268082	2093	1907.25	0	0
ENST00000321288	3085	2899.25	1.11623	0.24465
ENST00000243045	2141	1955.25	50.3688	16.3695
ENST00000552672	760	574.324	0	0
ENST00000550836	438	253.909	2.47907	6.20424
ENST00000548974	671	485.324	34.0186	44.5413
ENST00000546645	897	711.253	0	0
ENST00000550433	2931	2745.25	0	0
ENST00000548513	3026	2840.25	0	0
ENST00000549446	5625	5439.25	0	0
ENST00000350228	3344	3158.25	0	0
ENST00000540018	2168	1982.25	0	0
ENST00000393288	2485	2299.25	0	0
ENST00000548243	572	386.535	0	0
ENST00000546456	534	348.644	0	0
ENST00000341669	3415	3229.25	0	0
ENST00000298972	3510	3324.25	0	0
ENST00000286448	2646	2460.25	117.59	30.3716
ENST00000479687	742	556.324	3.40998	3.89495
ENST00000488344	696	510.324	0	0
ENST00000463317	673	487.324	4.64583e-05	6.05792e-05
ENST00000262640	2496	2310.25	0	0
ENST00000460621	658	472.324	0	0
ENST00000503804	1291	1105.25	0	0
ENST00000274134	1066	880.253	5.39974	3.89801
ENST00000510520	1105	919.253	0	0
ENST00000515762	794	608.324	1.60026	1.6716
ENST00000512022	859	673.324	0	0
ENST00000329099	3621	3435.25	11.6118	2.14792
ENST00000473800	589	403.495	0	0
ENST00000409642	1577	1391.25	3.43519	1.569
ENST00000409876	1248	1062.25	0	0
ENST00000409029	1306	1120.25	0	0
ENST00000480545	545	359.609	0	0
ENST00000473975	572	386.535	0	0
ENST00000437627	528	342.679	0	0
ENST00000450639	484	299.162	0	0
ENST00000442722	515	329.88	0	0
ENST00000498249	1719	1533.25	0	0
ENST00000280115	1172	986.253	2.56481	1.65251
ENST00000340210	606	420.413	2.2028	3.32949
ENST00000259357	1016	830.253	0	0
ENST00000437048	13106	12920.3	141.2	6.94451
ENST00000574029	585	399.495	4.41212	7.01801
ENST00000576149	2444	2258.25	12.9546	3.64527
ENST00000541903	494	309.041	12.8498	26.4215
ENST00000570771	366	184.844	0	0
ENST00000573028	3204	3018.25	1.2018	0.25302
ENST00000291074	2656	2470.25	13.5929	3.49662
ENST00000571805	2356	2170.25	4.55622e-05	1.33405e-05
ENST00000401468	1269	1083.25	0.0646202	0.0379067
ENST00000389040	1903	1717.25	0	0
ENST00000570359	2781	2595.25	0	0
ENST00000572607	732	546.324	0	0
ENST00000570650	729	543.324	0	0
ENST00000572334	563	377.573	0	0
ENST00000576019	613	427.413	0	0
ENST00000575207	575	389.535	4.57741	7.46709
ENST00000575100	1972	1786.25	0	0
ENST00000572259	683	497.324	1	1.27773
ENST00000570510	571	385.535	0	0
ENST00000571456	744	558.324	0	0
ENST00000446250	3204	3018.25	1.2018	0.25302
ENST00000377406	2405	2219.25	0	0
ENST00000527236	2218	2032.25	0	0
ENST00000528360	702	516.324	0	0
ENST00000524697	543	357.609	0	0
ENST00000527694	341	162.086	0	0
ENST00000532046	1033	847.253	0	0
ENST00000527666	574	388.535	0	0
ENST00000527928	769	583.324	0	0
ENST00000527931	1791	1605.25	8.83975	3.49925
ENST00000370552	2295	2109.25	0	0
ENST00000370549	2121	1935.25	0	0
ENST00000370546	1849	1663.25	0	0
ENST00000404542	1443	1257.25	0	0
ENST00000399878	4514	4328.25	179.075	26.2907
ENST00000264868	4369	4183.25	53.1798	8.07812
ENST00000513416	2344	2158.25	0	0
ENST00000512286	739	553.324	3.62582e-08	4.16395e-08
ENST00000502949	3500	3314.25	169.559	32.5097
ENST00000510448	1326	1140.25	1.18592	0.660895
ENST00000507618	429	245.133	0	0
ENST00000509290	560	374.573	0	0
ENST00000514321	404	220.853	0	0
ENST00000513364	611	425.413	0	0
ENST00000510880	553	367.573	0	0
ENST00000513691	605	419.413	0	0
ENST00000514872	558	372.573	0	0
ENST00000482248	905	719.253	0	0
ENST00000453392	859	673.324	7.41617	6.99897
ENST00000306125	2763	2577.25	11.0718	2.72985
ENST00000475599	280	109.453	0	0
ENST00000487495	451	266.726	1	2.38238
ENST00000497635	386	203.799	0	0
ENST00000430182	2399	2213.25	0	0
ENST00000494984	679	493.324	4.34169	5.59248
ENST00000414533	2412	2226.25	0	0
ENST00000464962	2341	2155.25	211.15	62.2545
ENST00000459870	981	795.253	5.58209	4.46035
ENST00000470113	954	768.253	0	0
ENST00000466179	336	157.663	0	0
ENST00000482468	570	384.535	0	0
ENST00000478561	670	484.324	1.7265	2.26521
ENST00000494838	952	766.253	0	0
ENST00000470225	702	516.324	1.4741	1.81419
ENST00000494767	449	264.753	2.97879	7.14953
ENST00000452739	929	743.253	16.7553	14.325
ENST00000482261	920	734.253	2.3947	2.07244
ENST00000470619	691	505.324	0	0
ENST00000479495	577	391.535	0	0
ENST00000418549	558	372.573	0	0
ENST00000417025	572	386.535	26.1086	42.9214
ENST00000482438	598	412.454	0	0
ENST00000420147	1287	1101.25	0	0
ENST00000233331	1261	1075.25	44.7063	26.4202
ENST00000431187	559	373.573	1.87576	3.19066
ENST00000452361	2040	1854.25	0	0
ENST00000494986	615	429.413	0	0
ENST00000441673	1668	1482.25	0	0
ENST00000409917	796	610.324	0	0
ENST00000471577	818	632.324	0	0
ENST00000473618	779	593.324	0	0
ENST00000409493	623	437.413	6.41794	9.32356
ENST00000469849	689	503.324	0	0
ENST00000455562	617	431.413	0	0
ENST00000438393	3051	2865.25	0	0
ENST00000216267	4614	4428.25	0	0
ENST00000404034	4312	4126.25	89.5535	13.7913
ENST00000404760	4550	4364.25	37.5192	5.46288
ENST00000479985	551	365.573	1.16214	2.02005
ENST00000459821	523	337.747	0.73093	1.37519
ENST00000494833	409	225.718	0.736057	2.07216
ENST00000542442	2723	2537.25	0	0
ENST00000342989	3179	2993.25	5.08677	1.07988
ENST00000419212	2327	2141.25	0	0
ENST00000457780	4453	4267.25	17.2115	2.56299
ENST00000413566	7296	7110.25	59.7736	5.34198
ENST00000554011	3661	3475.25	27.1451	4.96345
ENST00000340918	2632	2446.25	42.0599	10.9256
ENST00000555148	2349	2163.25	9.24126	2.71457
ENST00000556629	693	507.324	1.84512	2.3111
ENST00000554934	633	447.368	0	0
ENST00000554598	772	586.324	4.93499	5.34844
ENST00000556911	758	572.324	0	0
ENST00000555749	594	408.454	0	0
ENST00000556318	518	332.847	0	0
ENST00000335449	4971	4785.25	0	0
ENST00000560215	569	383.573	0	0
ENST00000558286	1042	856.253	0	0
ENST00000560690	1059	873.253	0	0
ENST00000559317	984	798.253	0	0
ENST00000464150	2029	1843.25	0	0
ENST00000396399	4584	4398.25	1.53552	0.221846
ENST00000561194	591	405.495	0	0
ENST00000558426	571	385.535	0	0
ENST00000537339	1676	1490.25	0.479723	0.204554
ENST00000532357	569	383.573	0	0
ENST00000534749	4189	4003.25	0.000534121	8.47821e-05
ENST00000436757	4216	4030.25	0	0
ENST00000527370	3712	3526.25	3.01293	0.542942
ENST00000526450	750	564.324	1.46059	1.64467
ENST00000525568	379	197.164	0	0
ENST00000526602	513	327.913	0	0
ENST00000525521	292	119.224	0	0
ENST00000530381	553	367.573	0	0
ENST00000529203	571	385.535	1.06425	1.75411
ENST00000533391	561	375.573	0	0
ENST00000532703	540	354.609	1.52949	2.74079
ENST00000528559	584	398.495	0	0
ENST00000527527	459	274.564	0	0
ENST00000524901	550	364.609	0	0
ENST00000527103	308	133.007	0	0
ENST00000356404	4225	4039.25	144.979	22.8078
ENST00000375151	1534	1348.25	98	46.1883
ENST00000298317	2508	2322.25	22.6719	6.20379
ENST00000533628	2053	1867.25	0	0
ENST00000526942	1791	1605.25	14.0539	5.56327
ENST00000530903	1404	1218.25	2.29035	1.19466
ENST00000532674	579	393.535	0	0
ENST00000534393	579	393.535	0	0
ENST00000530036	566	380.573	0	0
ENST00000532800	1030	844.253	2.69139	2.02573
ENST00000525812	580	394.495	0	0
ENST00000512411	711	525.324	0	0
ENST00000515797	624	438.413	3.16303	4.58456
ENST00000413009	2374	2188.25	7.06131	2.05053
ENST00000356406	2423	2237.25	0	0
ENST00000503233	2253	2067.25	15.7757	4.84922
ENST00000510365	2050	1864.25	0	0
ENST00000508302	576	390.535	0	0
ENST00000514423	584	398.495	0	0
ENST00000243314	1814	1628.25	0	0
ENST00000277817	4362	4176.25	0	0
ENST00000412272	4211	4025.25	0	0
ENST00000395198	4445	4259.25	54.1301	8.07575
ENST00000427635	6391	6205.25	0	0
ENST00000473533	3593	3407.25	0	0
ENST00000373700	3905	3719.25	66.3482	11.3358
ENST00000480158	2438	2252.25	0	0
ENST00000460168	2215	2029.25	1.04087	0.32594
ENST00000463478	546	360.609	0	0
ENST00000513996	944	758.253	0	0
ENST00000395185	625	439.413	0	0
ENST00000505760	578	392.535	0	0
ENST00000492996	2069	1883.25	3.743	1.26296
ENST00000506515	540	354.609	0	0
ENST00000515753	589	403.495	0	0
ENST00000395187	3113	2927.25	0	0
ENST00000369902	5001	4815.25	64.1026	8.45931
ENST00000369899	1839	1653.25	3.18684	1.2249
ENST00000423559	2601	2415.25	1.71051	0.450029
ENST00000471000	803	617.324	0	0
ENST00000361577	6247	6061.25	5.2784e-06	5.53373e-07
ENST00000557423	6232	6046.25	7.10045e-07	7.46238e-08
ENST00000555607	4992	4806.25	6.76976	0.895044
ENST00000555945	3908	3722.25	1.97873	0.337799
ENST00000361462	6375	6189.25	26.2072	2.69067
ENST00000555874	544	358.609	0	0
ENST00000557250	479	294.192	0	0
ENST00000556105	576	390.535	0	0
ENST00000555586	436	251.959	0	0
ENST00000556823	710	524.324	0	0
ENST00000429476	3777	3591.25	0	0
ENST00000382233	6140	5954.25	2.04431	0.218171
ENST00000524178	1966	1780.25	0.652053	0.232744
ENST00000522155	1105	919.253	0	0
ENST00000553947	3067	2881.25	0	0
ENST00000485588	575	389.535	0	0
ENST00000393080	1581	1395.25	0	0
ENST00000555820	981	795.253	0	0
ENST00000468897	593	407.454	0	0
ENST00000556388	480	295.192	0	0
ENST00000467132	2660	2474.25	0	0
ENST00000556968	1289	1103.25	0	0
ENST00000482740	2420	2234.25	1.27876	0.363694
ENST00000393078	1589	1403.25	10.7212	4.85497
ENST00000380354	639	453.324	0	0
ENST00000307142	7295	7109.25	2.31493	0.206915
ENST00000429713	7242	7056.25	3.79573	0.341821
ENST00000434046	3524	3338.25	2.11727	0.403027
ENST00000504178	6779	6593.25	0	0
ENST00000448416	1332	1146.25	0	0
ENST00000379343	2354	2168.25	24.4211	7.15703
ENST00000454324	2359	2173.25	0	0
ENST00000449777	2207	2021.25	9.34517	2.93795
ENST00000440718	573	387.535	0	0
ENST00000282587	5089	4903.25	40.2982	5.22251
ENST00000406369	4589	4403.25	46.6409	6.73086
ENST00000457724	570	384.535	0	0
ENST00000435660	2381	2195.25	0	0
ENST00000538303	1770	1584.25	0	0
ENST00000357055	2359	2173.25	0	0
ENST00000563980	546	360.609	0	0
ENST00000565957	549	363.609	0	0
ENST00000563936	550	364.609	0	0
ENST00000568705	659	473.324	0	0
ENST00000568664	341	162.086	0	0
ENST00000561675	486	301.102	0	0
ENST00000564392	479	294.192	0	0
ENST00000268699	3185	2999.25	36.8782	7.8133
ENST00000565062	1394	1208.25	0	0
ENST00000540721	1308	1122.25	0	0
ENST00000564853	416	232.373	0	0
ENST00000537797	1080	894.253	5.27983	3.75178
ENST00000566266	3174	2988.25	4.30533	0.915519
ENST00000569558	3856	3670.25	0	0
ENST00000564802	470	285.395	1.38251	3.07821
ENST00000565000	485	300.132	0	0
ENST00000569399	856	670.324	0	0
ENST00000564789	810	624.324	0	0
ENST00000568284	436	251.959	0	0
ENST00000536122	1669	1483.25	26.1604	11.2075
ENST00000290902	1869	1683.25	1	0.37751
ENST00000509697	886	700.324	0	0
ENST00000507466	525	339.713	0	0
ENST00000503765	597	411.454	0	0
ENST00000504909	551	365.573	0	0
ENST00000512888	851	665.324	0	0
ENST00000512150	505	320.01	0	0
ENST00000515004	571	385.535	0	0
ENST00000502483	571	385.535	0	0
ENST00000514490	307	132.147	0	0
ENST00000509233	549	363.609	0	0
ENST00000511679	556	370.573	0	0
ENST00000511672	557	371.573	1	1.71015
ENST00000506266	462	277.536	0	0
ENST00000504871	581	395.495	0	0
ENST00000502657	559	373.573	0	0
ENST00000400762	1736	1550.25	0	0
ENST00000505653	520	334.78	1	1.8981
ENST00000515553	234	74.9046	0	0
ENST00000510542	633	447.368	0	0
ENST00000431380	1783	1597.25	0	0
ENST00000373542	6020	5834.25	0	0
ENST00000373545	6173	5987.25	11.4282	1.21291
ENST00000373539	4476	4290.25	64.1442	9.50063
ENST00000339490	6121	5935.25	0.0113678	0.00121707
ENST00000541944	5944	5758.25	18.4163	2.0323
ENST00000409381	3578	3392.25	5.54392	1.0385
ENST00000334166	4071	3885.25	39.2477	6.41909
ENST00000418762	1204	1018.25	0.208343	0.130017
ENST00000414420	565	379.573	0	0
ENST00000392854	1580	1394.25	0	0
ENST00000513505	2178	1992.25	7.44206	2.3737
ENST00000316916	2813	2627.25	29.7056	7.18479
ENST00000519015	3665	3479.25	0	0
ENST00000502858	717	531.324	0	0
ENST00000502618	436	251.959	0	0
ENST00000507237	903	717.253	2.79341	2.4748
ENST00000502900	684	498.324	0	0
ENST00000517359	420	236.302	0	0
ENST00000511776	283	111.825	0	0
ENST00000536359	2555	2369.25	0	0
ENST00000543618	3665	3479.25	0	0
ENST00000310455	5548	5362.25	48.8726	5.79157
ENST00000519699	2334	2148.25	5.19172	1.53569
ENST00000508781	558	372.573	0	0
ENST00000513807	1546	1360.25	0	0
ENST00000355943	2385	2199.25	86.2119	24.9098
ENST00000447245	1575	1389.25	0	0
ENST00000504098	2345	2159.25	0	0
ENST00000502462	1446	1260.25	0	0
ENST00000513706	6232	6046.25	26.7881	2.81535
ENST00000509432	1596	1410.25	0	0
ENST00000509442	1534	1348.25	0	0
ENST00000514046	2624	2438.25	5.00233e-08	1.30368e-08
ENST00000520429	2473	2287.25	88.9271	24.7057
ENST00000369220	2118	1932.25	0	0
ENST00000326298	2212	2026.25	0	0
ENST00000520371	2186	2000.25	16.7893	5.33367
ENST00000523961	1152	966.253	0	0
ENST00000523799	1035	849.253	11.4659	8.57927
ENST00000486428	849	663.324	0	0
ENST00000523985	958	772.253	0	0
ENST00000484049	1412	1226.25	0.571482	0.296142
ENST00000518714	1426	1240.25	2.68033	1.37327
ENST00000524049	759	573.324	0	0
ENST00000519617	246	83.2345	1.42531	10.8814
ENST00000521017	579	393.535	0.650395	1.0502
ENST00000523639	815	629.324	0	0
ENST00000369217	674	488.324	2.32249	3.02221
ENST00000482541	1704	1518.25	0	0
ENST00000523310	481	296.192	0	0
ENST00000523541	1123	937.253	1.16758	0.791602
ENST00000522934	562	376.573	89.4424	150.929
ENST00000520517	566	380.573	0.00316527	0.00528507
ENST00000520468	828	642.324	0	0
ENST00000297564	433	249.01	12.4267	31.7116
ENST00000520271	571	385.535	0	0
ENST00000517682	428	244.133	20.0509	52.1897
ENST00000524245	513	327.913	0	0
ENST00000522940	694	508.324	1.92186	2.40247
ENST00000518171	724	538.324	6.15492	7.26535
ENST00000523016	745	559.324	0	0
ENST00000518496	636	450.324	0	0
ENST00000517816	826	640.324	0	0
ENST00000521718	428	244.133	0	0
ENST00000335302	942	756.253	0	0
ENST00000444856	939	753.253	0	0
ENST00000520408	1964	1778.25	2.27632	0.813426
ENST00000310430	9620	9434.25	44.0193	2.96492
ENST00000522110	2900	2714.25	0	0
ENST00000517652	301	127.081	0	0
ENST00000518281	3897	3711.25	11.708	2.00466
ENST00000518027	766	580.324	0	0
ENST00000521039	745	559.324	0	0
ENST00000519392	556	370.573	0	0
ENST00000517989	603	417.413	0	0
ENST00000519930	357	176.542	0	0
ENST00000518635	503	318.01	0	0
ENST00000519191	496	311.041	0	0
ENST00000517770	574	388.535	2	3.27098
ENST00000375135	4275	4089.25	90	13.9854
ENST00000219596	3499	3313.25	0	0
ENST00000339854	2959	2773.25	1.0167	0.232961
ENST00000537682	3617	3431.25	0	0
ENST00000542898	3710	3524.25	0	0
ENST00000536980	2984	2798.25	0.000168513	3.82669e-05
ENST00000538326	3597	3411.25	0	0
ENST00000541159	1888	1702.25	0	0
ENST00000539145	1267	1081.25	0	0
ENST00000536379	1713	1527.25	0	0
ENST00000570511	1751	1565.25	0	0
ENST00000572244	1036	850.253	0	0
ENST00000576315	1151	965.253	0	0
ENST00000574583	1118	932.253	0	0
ENST00000539154	1090	904.253	0	0
ENST00000545159	2273	2087.25	0	0
ENST00000534868	1279	1093.25	0	0
ENST00000381883	2959	2773.25	29.5498	6.77086
ENST00000537542	1082	896.253	5.45015	3.86416
ENST00000506021	774	588.324	0	0
ENST00000504650	518	332.847	0	0
ENST00000379942	5559	5373.25	128.422	15.1873
ENST00000481718	3115	2929.25	1.22579	0.265911
ENST00000469485	1945	1759.25	34.8818	12.5994
ENST00000473597	514	328.913	0	0
ENST00000473739	751	565.324	2.47053	2.77696
ENST00000469645	728	542.324	0	0
ENST00000486231	307	132.147	0	0
ENST00000464455	500	315.01	0	0
ENST00000479871	2396	2210.25	0	0
ENST00000374169	2109	1923.25	237.167	78.3602
ENST00000374171	2191	2005.25	0	0
ENST00000475080	455	270.619	1.83313	4.30442
ENST00000381858	1244	1058.25	13.7193	8.23798
ENST00000381854	3502	3316.25	10.2807	1.96994
ENST00000479095	784	598.324	0	0
ENST00000504806	1591	1405.25	1.73359	0.783916
ENST00000296657	1653	1467.25	30.2664	13.1079
ENST00000396700	4021	3835.25	0	0
ENST00000548724	4021	3835.25	0	0
ENST00000323944	4132	3946.25	0	0
ENST00000419632	1970	1784.25	0	0
ENST00000546511	1223	1037.25	0	0
ENST00000550887	1311	1125.25	0	0
ENST00000548369	682	496.324	0	0
ENST00000548182	3355	3169.25	0	0
ENST00000358326	686	500.324	0	0
ENST00000316436	1494	1308.25	0	0
ENST00000529731	1028	842.253	4.06229	3.06483
ENST00000360194	1616	1430.25	8.34546	3.70779
ENST00000530043	632	446.368	0	0
ENST00000527247	653	467.324	0	0
ENST00000525338	784	598.324	0	0
ENST00000531935	1888	1702.25	0	0
ENST00000533050	2402	2216.25	19.8847	5.70135
ENST00000525728	688	502.324	0	0
ENST00000528985	1311	1125.25	0	0
ENST00000322563	1930	1744.25	0	0
ENST00000531317	1638	1452.25	0	0
ENST00000529461	453	268.673	0	0
ENST00000532150	461	276.536	0	0
ENST00000447195	1638	1452.25	0	0
ENST00000378566	2566	2380.25	9.38013	2.50417
ENST00000322813	3028	2842.25	45.4029	10.1508
ENST00000378561	5771	5585.25	0	0
ENST00000378557	3070	2884.25	0	0
ENST00000378554	2065	1879.25	0	0
ENST00000479357	1183	997.253	0	0
ENST00000488109	769	583.324	3.21693	3.50437
ENST00000230895	2339	2153.25	942.754	278.215
ENST00000432074	1048	862.253	0	0
ENST00000514882	562	376.573	0	0
ENST00000508253	785	599.324	0	0
ENST00000510546	780	594.324	3.24645	3.47107
ENST00000508646	277	107.048	0	0
ENST00000367339	966	780.253	5.69742	4.64003
ENST00000399812	1598	1412.25	4.71466	2.12137
ENST00000438272	735	549.324	3.98883	4.61419
ENST00000253335	949	763.253	0	0
ENST00000521654	11325	11139.3	20.8417	1.18892
ENST00000519971	274	104.633	0.829628	5.03842
ENST00000519565	10660	10474.3	0	0
ENST00000454842	545	359.609	0	0
ENST00000519799	450	265.726	0	0
ENST00000368414	1771	1585.25	0	0
ENST00000359704	1784	1598.25	0	0
ENST00000432158	672	486.324	0	0
ENST00000368415	592	406.495	0	0
ENST00000560949	2239	2053.25	10.6289	3.28946
ENST00000275184	1130	944.253	0	0
ENST00000399150	2346	2160.25	0	0
ENST00000252229	2446	2260.25	41.5	11.6673
ENST00000494577	907	721.253	0	0
ENST00000427115	175	38.8541	0	0
ENST00000538442	1485	1299.25	0	0
ENST00000521271	4864	4678.25	308.695	41.9299
ENST00000523072	816	630.324	4.17882	4.21278
ENST00000523001	679	493.324	0	0
ENST00000520814	278	107.823	1	5.89339
ENST00000523489	155	29.276	0	0
ENST00000517771	580	394.495	4.09099	6.58968
ENST00000523469	656	470.324	0	0
ENST00000522240	446	261.753	1.1557	2.80563
ENST00000517391	785	599.324	11.1923	11.8669
ENST00000517862	654	468.324	1.07952	1.46474
ENST00000517354	566	380.573	0	0
ENST00000517490	4201	4015.25	10.6076	1.67873
ENST00000523588	426	242.182	0	0
ENST00000198765	4760	4574.25	4.23616e-05	5.88477e-06
ENST00000558647	1608	1422.25	0	0
ENST00000421388	5423	5237.25	0	0
ENST00000474513	728	542.324	0	0
ENST00000474112	3367	3181.25	3.80502	0.760041
ENST00000295900	7224	7038.25	20.1876	1.82262
ENST00000487717	3683	3497.25	16.103	2.92588
ENST00000484332	2741	2555.25	3.34774	0.832523
ENST00000475897	918	732.253	0	0
ENST00000488239	585	399.495	0	0
ENST00000466529	758	572.324	0	0
ENST00000472569	536	350.609	0	0
ENST00000484668	573	387.535	0	0
ENST00000477516	723	537.324	0.0693065	0.0819626
ENST00000522345	346	166.476	0	0
ENST00000398590	7285	7099.25	0.00467453	0.000418411
ENST00000538065	6732	6546.25	43.4827	4.22087
